,hour,year,month,day,electric
12725,14.75,2018,11,12,54.6
12726,14.833333333333336,2018,11,12,51.6
12727,14.916666666666664,2018,11,12,54.0
12728,15.0,2018,11,12,65.4
12729,15.083333333333336,2018,11,12,51.6
12730,15.166666666666664,2018,11,12,48.6
12731,15.25,2018,11,12,51.6
12732,15.333333333333336,2018,11,12,46.2
12733,15.416666666666664,2018,11,12,46.8
12734,15.5,2018,11,12,46.2
12735,15.583333333333336,2018,11,12,50.4
12736,15.666666666666664,2018,11,12,54.0
12737,15.75,2018,11,12,52.2
12738,15.833333333333336,2018,11,12,57.6
12739,15.916666666666664,2018,11,12,57.0
12740,16.0,2018,11,12,47.4
12741,16.083333333333332,2018,11,12,48.0
12742,16.166666666666668,2018,11,12,46.2
12743,16.25,2018,11,12,40.8
12744,16.333333333333332,2018,11,12,45.6
12745,16.416666666666668,2018,11,12,54.0
12746,16.5,2018,11,12,54.6
12747,16.583333333333332,2018,11,12,72.0
12748,16.666666666666668,2018,11,12,73.8
12749,16.75,2018,11,12,74.4
12750,16.833333333333332,2018,11,12,73.2
12751,16.916666666666668,2018,11,12,72.6
12752,17.0,2018,11,12,72.6
12753,17.083333333333332,2018,11,12,81.6
12754,17.166666666666668,2018,11,12,70.8
12755,17.25,2018,11,12,96.0
12756,17.333333333333332,2018,11,12,129.0
12757,17.416666666666668,2018,11,12,129.0
12758,17.5,2018,11,12,120.0
12759,17.583333333333332,2018,11,12,118.8
12760,17.666666666666668,2018,11,12,116.4
12761,17.75,2018,11,12,129.0
12762,17.833333333333332,2018,11,12,130.2
12763,17.916666666666668,2018,11,12,109.2
12764,18.0,2018,11,12,111.6
12765,18.08333333333333,2018,11,12,91.8
12766,18.166666666666668,2018,11,12,103.2
12767,18.25,2018,11,12,105.6
12768,18.33333333333333,2018,11,12,88.8
12769,18.416666666666668,2018,11,12,76.8
12770,18.5,2018,11,12,69.0
12771,18.58333333333333,2018,11,12,67.2
12772,18.666666666666668,2018,11,12,66.0
12773,18.75,2018,11,12,58.8
12774,18.83333333333333,2018,11,12,71.4
12775,18.916666666666668,2018,11,12,72.0
12776,19.0,2018,11,12,61.8
12777,19.08333333333333,2018,11,12,57.0
12778,19.166666666666668,2018,11,12,63.0
12779,19.25,2018,11,12,60.6
12780,19.33333333333333,2018,11,12,60.0
12781,19.416666666666668,2018,11,12,64.2
12782,19.5,2018,11,12,61.2
12783,19.58333333333333,2018,11,12,72.6
12784,19.666666666666668,2018,11,12,103.8
12785,19.75,2018,11,12,99.6
12786,19.83333333333333,2018,11,12,101.4
12787,19.916666666666668,2018,11,12,103.2
12788,20.0,2018,11,12,106.2
12789,20.08333333333333,2018,11,12,109.8
12790,20.166666666666668,2018,11,12,101.4
12791,20.25,2018,11,12,108.0
12792,20.33333333333333,2018,11,12,115.8
12793,20.416666666666668,2018,11,12,108.0
12794,20.5,2018,11,12,111.6
12795,20.58333333333333,2018,11,12,112.8
12796,20.666666666666668,2018,11,12,105.6
12797,20.75,2018,11,12,103.2
12798,20.83333333333333,2018,11,12,106.2
12799,20.916666666666668,2018,11,12,96.6
12800,21.0,2018,11,12,94.8
12801,21.08333333333333,2018,11,12,89.4
12802,21.166666666666668,2018,11,12,84.6
12803,21.25,2018,11,12,79.2
12804,21.33333333333333,2018,11,12,88.8
12805,21.416666666666668,2018,11,12,82.8
12806,21.5,2018,11,12,102.0
12807,21.58333333333333,2018,11,12,99.6
12808,21.66666666666667,2018,11,12,103.2
12809,21.75,2018,11,12,106.8
